ID,实例名,状态,地域,可用区,实例类型,实例规格,CPU(核数),内存(GB),GPU(卡数),操作系统,镜像Id,带宽(Mbps),主IPv4公网IP,主IPv4内网IP,主IPv4RdmaIP,主IPv6地址,系统盘类型,系统盘大小(GiB),VpcId,Vpc名称,子网Id,子网名称,网络类型,创建时间,到期时间,实例计费模式,网络计费模式,所属项目,专用宿主机ID,置放群组ID,高性能计算集群ID,数据盘_0_类型,数据盘_0_大小（GiB）,数据盘_1_类型,数据盘_1_大小（GiB）,数据盘_2_类型,数据盘_2_大小（GiB）,数据盘_3_类型,数据盘_3_大小（GiB）,标签_with-snapshot
ins-r31ch20z,PCVMDC0003,运行中,上海,上海五区,标准型SA3,SA3.2XLARGE24,8,24,0,Ubuntu Server 22.04 LTS 64位,img-487zeit5,0Mbps,,10.82.1.47,,,CLOUD_PREMIUM,20,vpc-38uhpbpq,PVPCDC0071,subnet-45swlygh,PIPSDC0464,PVPCDC0071,2023-03-01 10:32:17,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,500,,,,,,,20
ins-058lzokl,TCVMBE0006,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-i2xdbbzh,0Mbps,,10.82.82.4,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-18 09:59:04,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,21
ins-qbc8mh47,TCVMBE0005,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-i2xdbbzh,0Mbps,,10.82.82.6,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-18 10:19:22,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,21
ins-oog8xvyf,TCVMBE0004,运行中,上海,上海五区,标准型SA3,SA3.2XLARGE16,8,16,0,CentOS 7.6 64位,img-i2xdbbzh,0Mbps,,10.82.82.16,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-18 13:33:53,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,21
ins-3exe1uf5,TCVMBE0007,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-pauisg1x,0Mbps,,10.82.82.13,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-22 14:43:21,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,21
ins-b4ekiz3h,TCVMBE0009,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-pauisg1x,0Mbps,,10.82.82.14,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-22 14:58:10,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,21
ins-flv4xasr,TCVMBE0008,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-pauisg1x,0Mbps,,10.82.82.11,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-22 15:33:46,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,21
ins-p8edto4t,TCVMBE0010,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-pauisg1x,0Mbps,,10.82.82.8,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-22 16:56:09,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,21
ins-99anl1n3,TCVMBE0012,运行中,上海,上海五区,标准型SA3,SA3.2XLARGE16,8,16,0,CentOS 7.6 64位,img-pauisg1x,0Mbps,,10.82.82.3,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-23 10:03:12,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,1
ins-lhjwt7t7,TCVMBE0013,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-pauisg1x,0Mbps,,10.82.82.7,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-23 10:11:41,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,1
ins-b33mz31p,TCVMBE0014,运行中,上海,上海五区,标准型SA3,SA3.2XLARGE16,8,16,0,CentOS 7.6 64位,img-pauisg1x,0Mbps,,10.82.82.9,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-23 10:18:54,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,150,,,,,,,1
ins-m92xq1u7,TCVMBE0015,运行中,上海,上海五区,标准型SA3,SA3.2XLARGE16,8,16,0,CentOS 7.6 64位,img-pauisg1x,0Mbps,,10.82.82.10,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-23 13:09:09,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,CLOUD_PREMIUM,100,,,,,1
ins-ky1x94lp,TCVMBE0001,运行中,上海,上海五区,标准型SA3,SA3.2XLARGE16,8,16,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.82.49,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-29 13:56:55,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,CLOUD_PREMIUM,100,,,,,1
ins-0xdrr94x,TCVMBE0011,运行中,上海,上海五区,标准型SA3,SA3.2XLARGE16,8,16,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.82.41,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-05-30 16:02:09,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,1
ins-1vmclvwr,PCVMDC0002,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.1.31,,,CLOUD_PREMIUM,50,vpc-38uhpbpq,PVPCDC0071,subnet-45swlygh,PIPSDC0464,PVPCDC0071,2023-06-09 10:35:01,,CDC计费,,默认项目,,,,,,,,,,,,20
ins-m28ns5xh,TCVMBX0025,已关机,上海,上海五区,标准型SA3,SA3.MEDIUM4,2,4,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.71.9,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-06-12 13:10:35,,CDC计费,,默认项目,,,,,,,,,,,,1
ins-ab1zhuat,TCVMBX0026,已关机,上海,上海五区,标准型SA3,SA3.MEDIUM4,2,4,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.71.11,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-06-12 13:11:00,,CDC计费,,默认项目,,,,,,,,,,,,1
ins-relnduwd,TCVMBX0027,已关机,上海,上海五区,标准型SA3,SA3.MEDIUM4,2,4,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.71.3,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-06-12 13:11:19,,CDC计费,,默认项目,,,,,,,,,,,,1
ins-pfs4gvb5,TCVMBX0028,已关机,上海,上海五区,标准型SA3,SA3.MEDIUM4,2,4,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.71.10,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-06-12 13:11:46,,CDC计费,,默认项目,,,,,,,,,,,,1
ins-h8v6y9uv,TCVMBX0029,已关机,上海,上海五区,标准型SA3,SA3.MEDIUM4,2,4,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.71.12,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-06-12 13:12:42,,CDC计费,,默认项目,,,,,,,,,,,,1
ins-lm7wx3ij,TCVMBX0030,已关机,上海,上海五区,标准型SA3,SA3.MEDIUM4,2,4,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.71.13,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-06-12 13:13:14,,CDC计费,,默认项目,,,,,,,,,,,,1
ins-954ncr0t,TCVMBE0017,已关机,上海,上海五区,标准型SA3,SA3.2XLARGE16,8,16,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.46,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-06-12 16:20:57,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,500,CLOUD_PREMIUM,500,,,,,1
ins-4iup6gln,PCVMDC0009,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,Windows Server 2022 数据中心版 64位 中文版,img-loo9785p,0Mbps,,10.82.1.27,,,CLOUD_PREMIUM,50,vpc-38uhpbpq,PVPCDC0071,subnet-45swlygh,PIPSDC0464,PVPCDC0071,2023-06-15 15:44:05,,CDC计费,,默认项目,,,,,,,,,,,,
ins-noqgsdnl,TCVMBE0020,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.82.18,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-06-17 15:09:33,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-0sf28tt1,TCVMBE0022,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.82.17,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-06-17 15:20:33,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,0
ins-k73wjih3,TCVMBE0024,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.82.23,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-06-17 15:36:00,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-2jbc7e9x,TCVMBE0025,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.82.38,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-06-17 15:51:13,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-nxs5b1ez,TCVMBX0055,已关机,上海,上海五区,标准型SA3,SA3.MEDIUM4,2,4,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.71.42,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-06-20 09:31:41,,CDC计费,,默认项目,,,,,,,,,,,,0
ins-cz63lfgt,TCVMBE0026,运行中,上海,上海五区,标准型SA3,SA3.LARGE8,4,8,0,CentOS 7.6 64位,img-0zbrqy8d,0Mbps,,10.82.82.29,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-06-21 17:22:11,,CDC计费,,默认项目,,,,CLOUD_SSD,100,CLOUD_PREMIUM,50,,,,,0
ins-6aaamfmt,JKX_CDC_Workstation,运行中,上海,上海二区,标准型SA2,SA2.LARGE8,4,8,0,Ubuntu Server 22.04 LTS 64位,img-487zeit5,10Mbps,115.159.116.163,172.17.0.5,,,通用型CLOUD_SSD,50,vpc-hqqm82js,Default-VPC,subnet-j0r3d4lv,Default-Subnet,Default-VPC,2023-07-04 21:13:49,2025-04-04 21:13:49,包年包月,按带宽包年包月计费,默认项目,,,,,,,,,,,,
ins-g0qjf17z,TCVMBE0016,已关机,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.82.22,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-07-24 15:35:07,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,CLOUD_PREMIUM,100,,,,,0
ins-cmlqgnu5,TCVMBX0033,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.22,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-24 15:44:25,,CDC计费,,默认项目,,,,,,,,,,,,0
ins-de1pkqkl,TCVMBX0040,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.20,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-24 16:01:14,,CDC计费,,默认项目,,,,,,,,,,,,0
ins-p09wrxxl,TCVMBX0041,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.35,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-24 16:21:58,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-daashqln,TCVMBX0042,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.19,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-25 08:47:20,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,,,,,,,0
ins-ei6o4otp,TCVMBX0035,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.33,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-25 08:59:31,,CDC计费,,默认项目,,,,,,,,,,,,0
ins-8o3yzx7l,TCVMBX0036,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.34,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-25 10:03:31,,CDC计费,,默认项目,,,,,,,,,,,,23
ins-qgsnjmkr,DCVMBE0023,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.19,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-07-26 09:28:57,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,128,,,,,,,2
ins-bfi5k8pt,DCVMBE0019,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.43,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-07-26 10:02:32,,CDC计费,,默认项目,,,,,,,,,,,,2
ins-hbv1vq1z,DCVMBE0022,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.37,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-07-26 10:11:20,,CDC计费,,默认项目,,,,,,,,,,,,2
ins-4uot48vh,DCVMBE0031,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.39,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-07-26 10:29:28,,CDC计费,,默认项目,,,,,,,,,,,,2
ins-rylsqnql,DCVMBE0032,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.20,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-07-26 10:38:01,,CDC计费,,默认项目,,,,,,,,,,,,2
ins-fxqe0wen,DCVMBE0024,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.35,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-07-26 11:00:34,,CDC计费,,默认项目,,,,,,,,,,,,2
ins-r7h4fv0r,TCVMBX0032,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.23,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-26 13:41:28,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,CLOUD_SSD,200,CLOUD_PREMIUM,500,,,23
ins-1wmc351j,TCVMBX0034,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.49,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-26 14:06:15,,CDC计费,,默认项目,,,,,,,,,,,,23
ins-gc0lx3rj,TCVMBX0038,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.14,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-26 14:15:14,,CDC计费,,默认项目,,,,,,,,,,,,23
ins-0kapemi1,TCVMBX0039,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.40,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-26 14:22:58,,CDC计费,,默认项目,,,,,,,,,,,,23
ins-998xuzmx,TCVMBX0054,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,Windows Server 2016 数据中心版 64位中文版,img-fu9kcou9,0Mbps,,10.82.71.39,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-26 14:30:47,,CDC计费,,默认项目,,,,,,,,,,,,23
ins-4ycybdtv,TCVMBX0037,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.71.36,,,CLOUD_PREMIUM,50,vpc-qaz6tjm2,TVPCBX0001,subnet-qxu1xuyb,TIPSBX0015,TVPCBX0001,2023-07-27 15:37:11,,CDC计费,,默认项目,,,,,,,,,,,,23
ins-08vzj0j1,TCVMBE0021,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-0yssjfdb,0Mbps,,10.82.82.32,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-07-28 15:21:48,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,CLOUD_PREMIUM,100,,,,,23
ins-dehnooox,TCVMBE0002,运行中,上海,上海五区,标准型S5,S5.LARGE16,4,16,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.82.44,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-07-28 16:14:00,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,CLOUD_PREMIUM,100,,,,,23
ins-a8cg23zb,TCVMGC0003,运行中,上海,上海五区,标准型S5,S5.2XLARGE32,8,32,0,CentOS 7.6 64位,img-12a6lkeh,0Mbps,,10.82.70.12,,,CLOUD_PREMIUM,50,vpc-51hral6s,TVPCGC0001,subnet-6qy8kcfr,TIPSGC0005,TVPCGC0001,2023-08-03 15:38:14,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,800,,,,,,,22
ins-ik087qox,DCVMBE0030,运行中,上海,上海五区,标准型S5,S5.2XLARGE32,8,32,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.82.83,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-07 12:56:16,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,300,,,,,,,2
ins-3ao6upup,DCVMBE0033,运行中,上海,上海五区,标准型S5,S5.2XLARGE32,8,32,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.82.86,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-07 13:04:17,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,300,,,,,,,2
ins-2k0ome2r,DCVMBE0029,运行中,上海,上海五区,标准型S5,S5.2XLARGE32,8,32,0,CentOS 7.6 64位,img-bw8cgm7j,0Mbps,,10.82.82.121,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-07 13:19:44,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,300,,,,,,,2
ins-gpehwch5,DCVMBE0035,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.139,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-09 16:14:04,,CDC计费,,默认项目,,,,,,,,,,,,2
ins-1o95hort,DCVMBE0037,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.77,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-10 15:31:42,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,2
ins-61enin1f,DCVMBE0036,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.106,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-10 15:59:41,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,50,CLOUD_PREMIUM,50,,,,,2
ins-jr3pf8kt,DCVMBE0053,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.99,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-10 16:15:15,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,200,,,,,,,2
ins-nds0wcfd,DCVMBE0063,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.60,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-14 10:25:37,,CDC计费,,默认项目,,,,,,,,,,,,2
ins-ol16jxin,DCVMBE0064,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.85,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-14 11:08:38,,CDC计费,,默认项目,,,,,,,,,,,,2
ins-0hlhzqzp,DCVMBE0066,运行中,上海,上海五区,标准型S5,S5.4XLARGE64,16,64,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.141,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-14 13:18:00,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,100,,,,,,,2
ins-jb3v2d59,DCVMBE0071,运行中,上海,上海五区,标准型S5,S5.LARGE8,4,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.105,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-14 14:10:46,,CDC计费,,默认项目,,,,,,,,,,,,2
ins-5b8qmluv,DCVMBE0073,运行中,上海,上海五区,标准型S5,S5.MEDIUM8,2,8,0,CentOS 7.6 64位 + SG1-pv1.5,img-er257m0b,0Mbps,,10.82.82.137,,,CLOUD_PREMIUM,50,vpc-9uelwihs,PVPCBE0013,subnet-cvsctan1,TIPSBE0026,PVPCBE0013,2023-08-14 14:20:10,,CDC计费,,默认项目,,,,CLOUD_PREMIUM,30,,,,,,,2
